1.110999999999999766e-01 0.000000000000000000e+00
1.111610351562499766e-01 0.000000000000000000e+00
1.112220703124999766e-01 0.000000000000000000e+00
1.112831054687499766e-01 0.000000000000000000e+00
1.113441406249999766e-01 0.000000000000000000e+00
1.114051757812499766e-01 0.000000000000000000e+00
1.114662109374999766e-01 0.000000000000000000e+00
1.115272460937499766e-01 0.000000000000000000e+00
1.115882812499999766e-01 0.000000000000000000e+00
1.116493164062499766e-01 0.000000000000000000e+00
1.117103515624999766e-01 0.000000000000000000e+00
1.117713867187499766e-01 0.000000000000000000e+00
1.118324218749999766e-01 0.000000000000000000e+00
1.118934570312499766e-01 0.000000000000000000e+00
1.119544921874999766e-01 0.000000000000000000e+00
1.120155273437499766e-01 0.000000000000000000e+00
1.120765624999999766e-01 0.000000000000000000e+00
1.121375976562499766e-01 0.000000000000000000e+00
1.121986328124999766e-01 0.000000000000000000e+00
1.122596679687499766e-01 0.000000000000000000e+00
1.123207031249999766e-01 0.000000000000000000e+00
1.123817382812499766e-01 0.000000000000000000e+00
1.124427734374999766e-01 0.000000000000000000e+00
1.125038085937499766e-01 0.000000000000000000e+00
1.125648437499999766e-01 0.000000000000000000e+00
1.126258789062499766e-01 0.000000000000000000e+00
1.126869140624999766e-01 0.000000000000000000e+00
1.127479492187499766e-01 0.000000000000000000e+00
1.128089843749999766e-01 0.000000000000000000e+00
1.128700195312499766e-01 0.000000000000000000e+00
1.129310546874999766e-01 0.000000000000000000e+00
1.129920898437499766e-01 0.000000000000000000e+00
1.130531249999999766e-01 0.000000000000000000e+00
1.131141601562499766e-01 0.000000000000000000e+00
1.131751953124999766e-01 0.000000000000000000e+00
1.132362304687499766e-01 0.000000000000000000e+00
1.132972656249999766e-01 0.000000000000000000e+00
1.133583007812499766e-01 0.000000000000000000e+00
1.134193359374999766e-01 0.000000000000000000e+00
1.134803710937499766e-01 0.000000000000000000e+00
1.135414062499999766e-01 0.000000000000000000e+00
1.136024414062499766e-01 0.000000000000000000e+00
1.136634765624999766e-01 0.000000000000000000e+00
1.137245117187499766e-01 0.000000000000000000e+00
1.137855468749999766e-01 0.000000000000000000e+00
1.138465820312499766e-01 0.000000000000000000e+00
1.139076171874999766e-01 0.000000000000000000e+00
1.139686523437499766e-01 0.000000000000000000e+00
1.140296874999999766e-01 0.000000000000000000e+00
1.140907226562499766e-01 0.000000000000000000e+00
1.141517578124999766e-01 0.000000000000000000e+00
1.142127929687499766e-01 0.000000000000000000e+00
1.142738281249999766e-01 0.000000000000000000e+00
1.143348632812499766e-01 0.000000000000000000e+00
1.143958984374999766e-01 0.000000000000000000e+00
1.144569335937499766e-01 0.000000000000000000e+00
1.145179687499999766e-01 0.000000000000000000e+00
1.145790039062499766e-01 0.000000000000000000e+00
1.146400390624999766e-01 0.000000000000000000e+00
1.147010742187499766e-01 0.000000000000000000e+00
1.147621093749999766e-01 0.000000000000000000e+00
1.148231445312499766e-01 0.000000000000000000e+00
1.148841796874999766e-01 0.000000000000000000e+00
1.149452148437499766e-01 0.000000000000000000e+00
1.150062499999999766e-01 0.000000000000000000e+00
1.150672851562499766e-01 0.000000000000000000e+00
1.151283203124999766e-01 0.000000000000000000e+00
1.151893554687499766e-01 0.000000000000000000e+00
1.152503906249999766e-01 0.000000000000000000e+00
1.153114257812499766e-01 0.000000000000000000e+00
1.153724609374999766e-01 0.000000000000000000e+00
1.154334960937499766e-01 0.000000000000000000e+00
1.154945312499999766e-01 0.000000000000000000e+00
1.155555664062499766e-01 0.000000000000000000e+00
1.156166015624999766e-01 0.000000000000000000e+00
1.156776367187499766e-01 0.000000000000000000e+00
1.157386718749999766e-01 0.000000000000000000e+00
1.157997070312499766e-01 0.000000000000000000e+00
1.158607421874999766e-01 0.000000000000000000e+00
1.159217773437499766e-01 0.000000000000000000e+00
1.159828124999999766e-01 0.000000000000000000e+00
1.160438476562499766e-01 0.000000000000000000e+00
1.161048828124999766e-01 0.000000000000000000e+00
1.161659179687499766e-01 0.000000000000000000e+00
1.162269531249999766e-01 0.000000000000000000e+00
1.162879882812499766e-01 0.000000000000000000e+00
1.163490234374999766e-01 0.000000000000000000e+00
1.164100585937499766e-01 0.000000000000000000e+00
1.164710937499999766e-01 0.000000000000000000e+00
1.165321289062499766e-01 0.000000000000000000e+00
1.165931640624999766e-01 0.000000000000000000e+00
1.166541992187499766e-01 0.000000000000000000e+00
1.167152343749999766e-01 0.000000000000000000e+00
1.167762695312499766e-01 0.000000000000000000e+00
1.168373046874999766e-01 0.000000000000000000e+00
1.168983398437499766e-01 0.000000000000000000e+00
1.169593749999999766e-01 0.000000000000000000e+00
1.170204101562499766e-01 0.000000000000000000e+00
1.170814453124999766e-01 0.000000000000000000e+00
1.171424804687499766e-01 0.000000000000000000e+00
1.172035156249999766e-01 0.000000000000000000e+00
1.172645507812499766e-01 0.000000000000000000e+00
1.173255859374999766e-01 0.000000000000000000e+00
1.173866210937499766e-01 0.000000000000000000e+00
1.174476562499999766e-01 0.000000000000000000e+00
1.175086914062499766e-01 0.000000000000000000e+00
1.175697265624999766e-01 0.000000000000000000e+00
1.176307617187499766e-01 0.000000000000000000e+00
1.176917968749999766e-01 0.000000000000000000e+00
1.177528320312499766e-01 0.000000000000000000e+00
1.178138671874999766e-01 0.000000000000000000e+00
1.178749023437499766e-01 0.000000000000000000e+00
1.179359374999999766e-01 0.000000000000000000e+00
1.179969726562499766e-01 0.000000000000000000e+00
1.180580078124999766e-01 0.000000000000000000e+00
1.181190429687499766e-01 0.000000000000000000e+00
1.181800781249999766e-01 0.000000000000000000e+00
1.182411132812499766e-01 0.000000000000000000e+00
1.183021484374999766e-01 0.000000000000000000e+00
1.183631835937499766e-01 0.000000000000000000e+00
1.184242187499999766e-01 0.000000000000000000e+00
1.184852539062499766e-01 0.000000000000000000e+00
1.185462890624999766e-01 0.000000000000000000e+00
1.186073242187499766e-01 0.000000000000000000e+00
1.186683593749999766e-01 0.000000000000000000e+00
1.187293945312499766e-01 0.000000000000000000e+00
1.187904296874999766e-01 0.000000000000000000e+00
1.188514648437499766e-01 0.000000000000000000e+00
1.189124999999999766e-01 0.000000000000000000e+00
1.189735351562499766e-01 0.000000000000000000e+00
1.190345703124999766e-01 0.000000000000000000e+00
1.190956054687499766e-01 0.000000000000000000e+00
1.191566406249999766e-01 0.000000000000000000e+00
1.192176757812499766e-01 0.000000000000000000e+00
1.192787109374999766e-01 0.000000000000000000e+00
1.193397460937499766e-01 0.000000000000000000e+00
1.194007812499999766e-01 0.000000000000000000e+00
1.194618164062499766e-01 0.000000000000000000e+00
1.195228515624999766e-01 0.000000000000000000e+00
1.195838867187499766e-01 0.000000000000000000e+00
1.196449218749999766e-01 0.000000000000000000e+00
1.197059570312499766e-01 0.000000000000000000e+00
1.197669921874999766e-01 0.000000000000000000e+00
1.198280273437499766e-01 0.000000000000000000e+00
1.198890624999999766e-01 0.000000000000000000e+00
1.199500976562499766e-01 0.000000000000000000e+00
1.200111328124999766e-01 0.000000000000000000e+00
1.200721679687499766e-01 0.000000000000000000e+00
1.201332031249999766e-01 0.000000000000000000e+00
1.201942382812499766e-01 0.000000000000000000e+00
1.202552734374999766e-01 0.000000000000000000e+00
1.203163085937499766e-01 0.000000000000000000e+00
1.203773437499999766e-01 0.000000000000000000e+00
1.204383789062499766e-01 0.000000000000000000e+00
1.204994140624999766e-01 0.000000000000000000e+00
1.205604492187499766e-01 0.000000000000000000e+00
1.206214843749999766e-01 0.000000000000000000e+00
1.206825195312499766e-01 0.000000000000000000e+00
1.207435546874999766e-01 0.000000000000000000e+00
1.208045898437499766e-01 0.000000000000000000e+00
1.208656249999999766e-01 0.000000000000000000e+00
1.209266601562499766e-01 0.000000000000000000e+00
1.209876953124999766e-01 0.000000000000000000e+00
1.210487304687499766e-01 0.000000000000000000e+00
1.211097656249999766e-01 0.000000000000000000e+00
1.211708007812499766e-01 0.000000000000000000e+00
1.212318359374999766e-01 0.000000000000000000e+00
1.212928710937499766e-01 0.000000000000000000e+00
1.213539062499999766e-01 0.000000000000000000e+00
1.214149414062499766e-01 0.000000000000000000e+00
1.214759765624999766e-01 0.000000000000000000e+00
1.215370117187499766e-01 0.000000000000000000e+00
1.215980468749999766e-01 0.000000000000000000e+00
1.216590820312499766e-01 0.000000000000000000e+00
1.217201171874999766e-01 0.000000000000000000e+00
1.217811523437499766e-01 0.000000000000000000e+00
1.218421874999999766e-01 0.000000000000000000e+00
1.219032226562499766e-01 0.000000000000000000e+00
1.219642578124999766e-01 0.000000000000000000e+00
1.220252929687499766e-01 0.000000000000000000e+00
1.220863281249999766e-01 0.000000000000000000e+00
1.221473632812499766e-01 0.000000000000000000e+00
1.222083984374999766e-01 0.000000000000000000e+00
1.222694335937499766e-01 0.000000000000000000e+00
1.223304687499999766e-01 0.000000000000000000e+00
1.223915039062499766e-01 0.000000000000000000e+00
1.224525390624999766e-01 0.000000000000000000e+00
1.225135742187499766e-01 0.000000000000000000e+00
1.225746093749999766e-01 0.000000000000000000e+00
1.226356445312499766e-01 0.000000000000000000e+00
1.226966796874999766e-01 0.000000000000000000e+00
1.227577148437499766e-01 0.000000000000000000e+00
1.228187499999999766e-01 0.000000000000000000e+00
1.228797851562499766e-01 0.000000000000000000e+00
1.229408203124999766e-01 0.000000000000000000e+00
1.230018554687499766e-01 0.000000000000000000e+00
1.230628906249999766e-01 0.000000000000000000e+00
1.231239257812499766e-01 0.000000000000000000e+00
