time,r_pns,mass_pns
1.63,20.5559195719589,1.0811192162259782
1.64,20.5559195719589,1.0823375566568927
1.65,20.5559195719589,1.0835784025942983
1.66,20.073104819895,1.0847389621978705
1.67,20.073104819895,1.0859540352752337
1.68,20.073104819895,1.087179784074784
1.69,20.073104819895,1.0883900139942435
1.7,20.073104819895,1.0895979651232222
1.71,19.6016303576194,1.0907127250814008
1.72,19.6016303576194,1.0919424725918512
1.73,20.073104819895,1.0931801372233685
1.74,19.6016303576194,1.0943141945934711
1.75,19.6016303576194,1.0954787770832768
1.76,19.6016303576194,1.096673403047747
1.77,19.6016303576194,1.0978501162662169
1.78,19.6016303576194,1.099015535043716
1.79,19.141229825887702,1.1001091082623011
1.8,19.141229825887702,1.1010919063275562
1.81,19.141229825887702,1.1021172735901041
1.82,19.141229825887702,1.1031827641728693
1.83,19.141229825887702,1.1042662500497789
1.84,19.141229825887702,1.105100490376497
1.85,18.691643121667,1.1059341842536037
1.86,18.691643121667,1.1066957716600287
1.87,18.691643121667,1.1073448992499106
1.88,18.691643121667,1.1079718836662698
1.89,18.691643121667,1.108505446436537
1.9,18.691643121667,1.1093255460901899
1.91,18.2526162511899,1.1100573637205375
1.92,18.2526162511899,1.1107121848786443
1.93,18.2526162511899,1.111323180915601
1.94,18.2526162511899,1.111979608824073
1.95,18.2526162511899,1.1126219799509114
1.96,18.2526162511899,1.113270066583528
1.97,18.691643121667,1.1141376602711899
1.98,18.2526162511899,1.1150334061383311
1.99,18.2526162511899,1.1159065143424554
2.0,18.2526162511899,1.1166513176388244
1.72,19.6016303576194,1.0919424725918512
1.73,20.073104819895,1.0931801372233685
1.74,19.6016303576194,1.0943141945934711
1.75,19.6016303576194,1.0954787770832768
1.76,19.6016303576194,1.096673403047747
1.77,19.6016303576194,1.0978501162662169
1.78,19.6016303576194,1.099015535043716
1.79,19.141229825887702,1.1001091082623011
1.8,19.141229825887702,1.1010919063275562
1.81,19.141229825887702,1.1021172735901041
1.82,19.141229825887702,1.1031827641728693
1.83,19.141229825887702,1.1042662500497789
1.84,19.141229825887702,1.105100490376497
1.85,18.691643121667,1.1059341842536037
1.86,18.691643121667,1.1066957716600287
1.87,18.691643121667,1.1073448992499106
1.88,18.691643121667,1.1079718836662698
1.89,18.691643121667,1.108505446436537
1.9,18.691643121667,1.1093255460901899
1.91,18.2526162511899,1.1100573637205375
1.92,18.2526162511899,1.1107121848786443
1.93,18.2526162511899,1.111323180915601
1.94,18.2526162511899,1.111979608824073
1.95,18.2526162511899,1.1126219799509114
1.96,18.2526162511899,1.113270066583528
1.97,18.691643121667,1.1141376602711899
1.98,18.2526162511899,1.1150334061383311
1.99,18.2526162511899,1.1159065143424554
2.0,18.2526162511899,1.1166513176388244
