time,r_pns,mass_pns
0.24,89.7269827429845,0.3549833646479398
0.25,64.3294830425875,0.5550838402040817
0.26,70.7456091966726,0.590038970563226
0.27,72.44724051232481,0.615500851865977
0.28,70.7456091966726,0.6330929508563512
0.29,69.08394557494411,0.6473851308377702
0.3,67.4613108911684,0.6601290113947943
0.31,65.8767884387524,0.6711554949331312
0.32,64.3294830425875,0.682227227928361
0.33,62.8185205533211,0.6922713121493744
0.34,61.3430473535063,0.7014896331306159
0.35,59.9022298753512,0.7106580287273144
0.36,58.4952541297953,0.719171099497009
0.37,57.1213252466468,0.7275098070755341
0.38,55.7796670255208,0.7353197903324112
0.39,54.469521497326,0.7428893864906669
0.4,53.1901484960497,0.7497795283457706
0.41,53.1901484960497,0.7579965107222109
0.42,51.940825240601896,0.7646830457941693
0.43,50.7208459264803,0.7704861950314121
0.44,49.5295213270266,0.7766882591478971
0.45,49.5295213270266,0.783455516438183
0.46,48.3661784040482,0.7891234735348025
0.47,47.230159927585305,0.7945992838841548
0.48,46.1208241046099,0.799457120928935
0.49,45.037544216444296,0.8040146543170903
0.5,45.037544216444296,0.808942159481009
0.51,43.9797082646977,0.8130248531636965
0.52,42.94671862551709,0.8169701355733548
0.53,42.94671862551709,0.8210324996414581
0.54,41.9379917119606,0.8248017677544067
0.55,40.9529576443001,0.8280616674021501
0.56,40.9529576443001,0.831836284738403
0.57,39.991059928068005,0.8348707909122091
0.58,39.991059928068005,0.8382615831931374
0.59,39.0517551396662,0.8413487541087735
0.6,39.0517551396662,0.8445778325187402
0.61,38.1345126193589,0.8472158234808187
0.62,38.1345126193589,0.8503628334449169
0.63,37.2388141714767,0.8530062622721747
0.64,37.2388141714767,0.8560831873207048
0.65,36.3641537716626,0.858612308163104
0.66,36.3641537716626,0.8614091385186624
0.67,35.5100372809934,0.8637997024484055
0.68,35.5100372809934,0.8665405522886778
0.69,34.675982166816404,0.8688006941702041
0.7,34.675982166816404,0.871313215598873
0.71,33.8615172301428,0.8735177238573304
0.72,33.8615172301428,0.8758264778916528
0.73,33.0661823394439,0.8779034669886701
0.74,33.0661823394439,0.8801672131596924
0.75,33.0661823394439,0.8823502571677613
0.76,32.2895281707003,0.8841016547901732
0.77,32.2895281707003,0.8862397235942497
0.78,31.5311159535566,0.8880618293551826
0.79,31.5311159535566,0.8900595842875229
0.8,31.5311159535566,0.8919417917293897
0.81,30.7905172234379,0.8935620679378846
0.82,30.7905172234379,0.8954195186826043
0.83,30.0673135794893,0.8970281779190183
0.84,30.0673135794893,0.8988178573471328
0.85,30.0673135794893,0.9004902064617414
0.86,30.0673135794893,0.9021152438188522
0.87,29.361096448200698,0.903634630134642
0.88,29.361096448200698,0.9052668762867978
0.89,28.6714668525828,0.9066014786604014
0.9,28.6714668525828,0.9081548458967909
0.91,28.6714668525828,0.9097507973762488
0.92,27.998035186766103,0.9110897369133483
0.93,27.998035186766103,0.9125792858319046
0.94,27.998035186766103,0.9140207964315855
0.95,27.998035186766103,0.9153943114161435
0.96,27.340420995892597,0.9167459757558332
0.97,27.340420995892597,0.9181971357807472
0.98,27.340420995892597,0.9197506460670437
0.99,26.6982527611782,0.920925781016936
1.0,26.6982527611782,0.9223747905336659
1.01,26.6982527611782,0.9237790869378499
1.02,26.0711676900237,0.9250323988051268
1.03,26.0711676900237,0.9264828884851322
1.04,25.4588115110549,0.927623282539078
1.05,25.4588115110549,0.9288890773347639
1.06,25.4588115110549,0.9300661640764778
1.07,24.8608382739772,0.9311803344582551
1.08,24.8608382739772,0.9323562823337624
1.09,24.8608382739772,0.9335437638085811
1.1,24.2769101541316,0.9345228791169725
1.11,24.2769101541316,0.9355537058906586
1.12,24.2769101541316,0.9365693701922125
1.13,24.2769101541316,0.9376208512131547
1.14,24.2769101541316,0.9385984336962091
1.15,23.7066972616403,0.9395298059946717
1.16,23.7066972616403,0.9405488384894409
1.17,23.7066972616403,0.9415207862830755
1.18,23.149877455036002,0.9423733538492519
1.19,23.149877455036002,0.9433284400362613
1.2,23.149877455036002,0.9442801811114011
1.21,23.149877455036002,0.9452263784420534
1.22,22.6061361592678,0.9460696472285948
1.23,22.6061361592678,0.9469979188711641
1.24,22.6061361592678,0.9479446186455316
1.25,22.6061361592678,0.9488828156722311
1.26,22.075166187982802,0.9497871420644646
1.27,22.075166187982802,0.9507288586412873
1.28,22.075166187982802,0.9516472047201217
1.29,22.075166187982802,0.9525389289203774
1.3,22.075166187982802,0.9534433073388573
1.31,22.075166187982802,0.9543427989621175
1.32,21.5566675699808,0.9551873362587823
1.33,21.5566675699808,0.9560645844700926
1.34,21.5566675699808,0.95697112162083
1.35,21.5566675699808,0.9578516220009856
1.36,21.5566675699808,0.9587462098909231
1.37,21.050347379746,0.959585613563957
1.38,21.050347379746,0.9604676698425949
1.39,21.050347379746,0.9612845807949467
1.4,21.050347379746,0.9621542666779409
1.41,21.050347379746,0.9630631233309312
1.42,21.050347379746,0.9639135812770928
1.43,20.5559195719589,0.9647183768072759
1.44,20.5559195719589,0.9655950437540115
1.45,20.5559195719589,0.9664387784501344
1.46,20.5559195719589,0.9672982765606495
1.47,20.5559195719589,0.9681491063954833
1.48,20.073104819895,0.9689416247028712
1.49,20.073104819895,0.9697824329556709
1.5,20.073104819895,0.9706445547590747
1.51,20.073104819895,0.9714570377557225
1.52,20.073104819895,0.972229895256794
1.53,20.073104819895,0.9730337335215025
1.54,20.073104819895,0.9738438157840485
