time,r_pns,mass_pns
1.46,20.073104819895,0.7196850387908997
1.47,20.073104819895,0.7200213956412449
1.48,20.073104819895,0.7203509503341704
1.49,20.073104819895,0.7206762273296736
1.5,19.6016303576194,0.7209482633983405
1.51,19.6016303576194,0.7212846622907092
1.52,19.6016303576194,0.7216172235753447
1.53,19.6016303576194,0.7219436820075426
1.54,19.6016303576194,0.7222736393175643
1.55,19.6016303576194,0.7225998906172436
1.56,19.6016303576194,0.7229227862173326
1.57,19.6016303576194,0.7232379471621869
1.58,19.6016303576194,0.7235571294978026
1.59,19.6016303576194,0.7238705432372449
1.6,19.141229825887702,0.7241300689937815
1.61,19.141229825887702,0.7244515213924984
1.62,19.141229825887702,0.7247650003839451
1.63,19.141229825887702,0.7250820437093527
1.64,19.141229825887702,0.7253990196937184
1.65,19.141229825887702,0.7257112633318245
