time,r_pns,mass_pns
0.18,98.67621742474441,0.2937501230698646
0.19,59.9022298753512,0.521108419840443
0.2,70.7456091966726,0.5797016746014019
0.21,70.7456091966726,0.5988207274650662
0.22,70.7456091966726,0.616004945198519
0.23,69.08394557494411,0.6278901191462938
0.24,67.4613108911684,0.6381415674381908
0.25,64.3294830425875,0.6452940569044635
0.26,62.8185205533211,0.6548614577125348
0.27,61.3430473535063,0.6641094832105087
0.28,59.9022298753512,0.6728377356131229
0.29,58.4952541297953,0.6813589165214202
0.3,58.4952541297953,0.6909632034767746
0.31,57.1213252466468,0.6983345912046333
0.32,55.7796670255208,0.7049438108634157
0.33,54.469521497326,0.7110773356452117
0.34,53.1901484960497,0.7167723179288479
0.35,51.940825240601896,0.7224546854444229
0.36,50.7208459264803,0.7276346864763911
0.37,49.5295213270266,0.7318604568429012
0.38,48.3661784040482,0.7353565785022907
0.39,47.230159927585305,0.7385244864348134
0.4,46.1208241046099,0.7411492725062478
0.41,45.037544216444296,0.7433073033415003
0.42,43.9797082646977,0.7452333054726686
0.43,43.9797082646977,0.7478174711464584
0.44,42.94671862551709,0.7494783284096864
0.45,41.9379917119606,0.7510078960125134
0.46,41.9379917119606,0.7533085591603711
0.47,40.9529576443001,0.7547997261058166
0.48,39.991059928068005,0.7564042172186648
0.49,39.0517551396662,0.7578638319911383
0.5,39.0517551396662,0.7597410159377502
0.51,38.1345126193589,0.7611721385376601
0.52,38.1345126193589,0.7628616154523301
0.53,37.2388141714767,0.7640674125411195
0.54,37.2388141714767,0.7656627152998878
0.55,36.3641537716626,0.7669407606625673
0.56,36.3641537716626,0.7684369965130525
0.57,35.5100372809934,0.7695376341999206
0.58,35.5100372809934,0.7710112987525847
0.59,34.675982166816404,0.772152286521085
0.6,34.675982166816404,0.7736374792063136
0.61,33.8615172301428,0.7747647399032189
0.62,33.8615172301428,0.7762239149386805
0.63,33.0661823394439,0.777373368344857
0.64,33.0661823394439,0.778786787204647
0.65,33.0661823394439,0.7800930766966442
0.66,32.2895281707003,0.7811137591474745
0.67,32.2895281707003,0.7823722818617893
0.68,32.2895281707003,0.783623622576208
0.69,31.5311159535566,0.7846854496711136
0.7,31.5311159535566,0.7859989869128106
0.71,30.7905172234379,0.7870868632228545
0.72,30.7905172234379,0.7883151305680947
0.73,30.7905172234379,0.7894744726458004
0.74,30.0673135794893,0.7904429419276228
0.75,30.0673135794893,0.7916521815024935
0.76,30.0673135794893,0.7928640545476104
0.77,29.361096448200698,0.7939285839486875
0.78,29.361096448200698,0.7951112722851186
0.79,28.6714668525828,0.79607060496709
0.8,28.6714668525828,0.7971662035577055
0.81,28.6714668525828,0.7982600584275756
0.82,27.998035186766103,0.7992317237021315
0.83,27.998035186766103,0.800382974023196
0.84,27.998035186766103,0.8014552976809802
0.85,27.998035186766103,0.8025427241670181
0.86,27.340420995892597,0.8035228686002669
0.87,27.340420995892597,0.8046007513387576
0.88,27.340420995892597,0.8056253963096127
0.89,26.6982527611782,0.8065500086707051
0.9,26.6982527611782,0.8076189591514291
0.91,26.0711676900237,0.8085570515016574
0.92,26.0711676900237,0.8096111571277973
0.93,26.0711676900237,0.8106006234204599
0.94,26.0711676900237,0.8116236978021878
0.95,25.4588115110549,0.8124734945085939
0.96,25.4588115110549,0.8135020478570933
0.97,25.4588115110549,0.8145229055562193
0.98,24.8608382739772,0.8153604978794329
0.99,24.8608382739772,0.816339666271557
1.0,24.8608382739772,0.8172982627068146
1.01,24.8608382739772,0.818303376535153
1.02,24.8608382739772,0.8192828798277333
1.03,24.2769101541316,0.8201261928850817
1.04,24.2769101541316,0.8210618228414435
1.05,24.2769101541316,0.8219951346209211
1.06,23.7066972616403,0.8228448576197677
1.07,23.7066972616403,0.8237844450630992
1.08,23.7066972616403,0.8247036695212587
1.09,23.7066972616403,0.8256427359632974
1.1,23.7066972616403,0.8265649032264752
1.11,23.149877455036002,0.8273639414906148
1.12,23.149877455036002,0.8282479344902468
1.13,23.149877455036002,0.8291591209288476
1.14,23.149877455036002,0.830057057770211
1.15,23.149877455036002,0.8309377593040631
1.16,23.149877455036002,0.831822718350957
1.17,22.6061361592678,0.8326147420693822
1.18,22.6061361592678,0.833514845915746
1.19,22.6061361592678,0.8343650369730704
1.2,22.6061361592678,0.8352625497349515
1.21,22.6061361592678,0.8361373449750392
1.22,22.6061361592678,0.8369773265941093
1.23,22.075166187982802,0.8376922987850091
1.24,22.075166187982802,0.8385280581947362
1.25,22.075166187982802,0.8393794364943372
1.26,22.075166187982802,0.8402417315143493
1.27,22.075166187982802,0.841051197577458
1.28,22.075166187982802,0.8419237934978208
1.29,22.075166187982802,0.8427767168525231
1.3,21.5566675699808,0.843528476762609
1.31,21.5566675699808,0.8443391484729467
1.32,21.5566675699808,0.8451527014826752
1.33,21.5566675699808,0.8459839775605128
1.34,21.5566675699808,0.846785317343382
1.35,21.5566675699808,0.847601857392571
1.36,21.5566675699808,0.8484078271474099
1.37,21.050347379746,0.8491413257769057
1.38,21.050347379746,0.8499443722949089
1.39,21.050347379746,0.8507449435402523
1.4,21.050347379746,0.851526886924715
1.41,21.050347379746,0.8523427177272187
1.42,21.050347379746,0.8531152994060508
1.43,21.050347379746,0.8539053588925082
1.44,21.050347379746,0.8546909851859814
1.45,20.5559195719589,0.8553843951391253
1.46,20.5559195719589,0.8561807319831688
1.47,20.5559195719589,0.8569702604859172
1.48,20.5559195719589,0.8577193139247614
1.49,20.5559195719589,0.8585024131363596
1.5,20.5559195719589,0.8592700962113127
1.51,20.5559195719589,0.8600304972276256
1.52,20.5559195719589,0.8607675645184405
1.53,20.5559195719589,0.8615435547567025
1.54,20.073104819895,0.8622455862702243
1.55,20.073104819895,0.862986316817174
1.56,20.073104819895,0.8637467520909192
1.57,20.073104819895,0.8644823667907701
1.58,20.073104819895,0.8652298071881885
1.59,20.073104819895,0.8659724315424907
1.6,20.073104819895,0.8667181998778926
1.61,20.073104819895,0.867439427712414
1.62,20.073104819895,0.8681786346026588
1.63,20.073104819895,0.8689155119437351
1.64,19.6016303576194,0.8695943497576377
1.65,19.6016303576194,0.8703117794030836
1.66,19.6016303576194,0.8710488943389747
1.67,19.6016303576194,0.8717691191659407
1.68,19.6016303576194,0.8724629095357385
1.69,19.6016303576194,0.873209146729993
1.7,19.6016303576194,0.873923069696073
1.71,19.6016303576194,0.8746324345848129
1.72,19.6016303576194,0.8753377206541231
